Year,Sector,Price,Volume,Region,text
2015,AL1 1,505000,148,South East,AL1 1<br>Avg. Price: 505K<br>Sales Volume: 148
2015,AL1 2,430000,90,South East,AL1 2<br>Avg. Price: 430K<br>Sales Volume: 90
2015,AL1 3,341000,233,South East,AL1 3<br>Avg. Price: 341K<br>Sales Volume: 233
2015,AL1 4,675000,153,South East,AL1 4<br>Avg. Price: 675K<br>Sales Volume: 153
2015,AL1 5,393000,196,South East,AL1 5<br>Avg. Price: 393K<br>Sales Volume: 196
2015,AL10 0,230000,147,South East,AL10 0<br>Avg. Price: 230K<br>Sales Volume: 147
2015,AL10 8,254000,117,South East,AL10 8<br>Avg. Price: 254K<br>Sales Volume: 117
2015,AL10 9,298000,217,South East,AL10 9<br>Avg. Price: 298K<br>Sales Volume: 217
2015,AL2 1,344000,193,South East,AL2 1<br>Avg. Price: 344K<br>Sales Volume: 193
2015,AL2 2,436000,97,South East,AL2 2<br>Avg. Price: 436K<br>Sales Volume: 97
2015,AL2 3,514000,156,South East,AL2 3<br>Avg. Price: 514K<br>Sales Volume: 156
2015,AL3 4,604000,110,South East,AL3 4<br>Avg. Price: 604K<br>Sales Volume: 110
2015,AL3 5,553000,151,South East,AL3 5<br>Avg. Price: 553K<br>Sales Volume: 151
2015,AL3 6,404000,93,South East,AL3 6<br>Avg. Price: 404K<br>Sales Volume: 93
2015,AL3 7,458000,78,South East,AL3 7<br>Avg. Price: 458K<br>Sales Volume: 78
2015,AL3 8,400000,145,South East,AL3 8<br>Avg. Price: 400K<br>Sales Volume: 145
2015,AL4 0,481000,145,South East,AL4 0<br>Avg. Price: 481K<br>Sales Volume: 145
2015,AL4 8,545000,102,South East,AL4 8<br>Avg. Price: 545K<br>Sales Volume: 102
2015,AL4 9,444000,222,South East,AL4 9<br>Avg. Price: 444K<br>Sales Volume: 222
2015,AL5 1,609000,108,South East,AL5 1<br>Avg. Price: 609K<br>Sales Volume: 108
2015,AL5 2,1277000,107,South East,"AL5 2<br>Avg. Price: 1,277K<br>Sales Volume: 107"
2015,AL5 3,761000,102,South East,AL5 3<br>Avg. Price: 761K<br>Sales Volume: 102
2015,AL5 4,636000,148,South East,AL5 4<br>Avg. Price: 636K<br>Sales Volume: 148
2015,AL5 5,594000,129,South East,AL5 5<br>Avg. Price: 594K<br>Sales Volume: 129
2015,AL6 0,635000,110,South East,AL6 0<br>Avg. Price: 635K<br>Sales Volume: 110
2015,AL6 9,498000,131,South East,AL6 9<br>Avg. Price: 498K<br>Sales Volume: 131
2015,AL7 1,270000,75,South East,AL7 1<br>Avg. Price: 270K<br>Sales Volume: 75
2015,AL7 2,307000,160,South East,AL7 2<br>Avg. Price: 307K<br>Sales Volume: 160
2015,AL7 3,276000,142,South East,AL7 3<br>Avg. Price: 276K<br>Sales Volume: 142
2015,AL7 4,294000,154,South East,AL7 4<br>Avg. Price: 294K<br>Sales Volume: 154
2015,AL8 6,375000,105,South East,AL8 6<br>Avg. Price: 375K<br>Sales Volume: 105
2015,AL8 7,452000,91,South East,AL8 7<br>Avg. Price: 452K<br>Sales Volume: 91
2015,AL9 5,310000,76,South East,AL9 5<br>Avg. Price: 310K<br>Sales Volume: 76
2015,AL9 6,1147000,22,South East,"AL9 6<br>Avg. Price: 1,147K<br>Sales Volume: 22"
2015,AL9 7,531000,102,South East,AL9 7<br>Avg. Price: 531K<br>Sales Volume: 102
2015,B1 1,193000,189,Midlands,B1 1<br>Avg. Price: 193K<br>Sales Volume: 189
2015,B1 2,143000,65,Midlands,B1 2<br>Avg. Price: 143K<br>Sales Volume: 65
2015,B1 3,189000,78,Midlands,B1 3<br>Avg. Price: 189K<br>Sales Volume: 78
2015,B10 0,93000,38,Midlands,B10 0<br>Avg. Price: 93K<br>Sales Volume: 38
2015,B10 9,112000,68,Midlands,B10 9<br>Avg. Price: 112K<br>Sales Volume: 68
2015,B11 1,103000,35,Midlands,B11 1<br>Avg. Price: 103K<br>Sales Volume: 35
2015,B11 2,97000,40,Midlands,B11 2<br>Avg. Price: 97K<br>Sales Volume: 40
2015,B11 3,111000,136,Midlands,B11 3<br>Avg. Price: 111K<br>Sales Volume: 136
2015,B11 4,157000,48,Midlands,B11 4<br>Avg. Price: 157K<br>Sales Volume: 48
2015,B12 0,125000,37,Midlands,B12 0<br>Avg. Price: 125K<br>Sales Volume: 37
2015,B12 8,110000,38,Midlands,B12 8<br>Avg. Price: 110K<br>Sales Volume: 38
2015,B12 9,151000,31,Midlands,B12 9<br>Avg. Price: 151K<br>Sales Volume: 31
2015,B13 0,170000,142,Midlands,B13 0<br>Avg. Price: 170K<br>Sales Volume: 142
2015,B13 8,231000,140,Midlands,B13 8<br>Avg. Price: 231K<br>Sales Volume: 140
2015,B13 9,227000,216,Midlands,B13 9<br>Avg. Price: 227K<br>Sales Volume: 216
2015,B14 4,143000,186,Midlands,B14 4<br>Avg. Price: 143K<br>Sales Volume: 186
2015,B14 5,136000,113,Midlands,B14 5<br>Avg. Price: 136K<br>Sales Volume: 113
2015,B14 6,193000,137,Midlands,B14 6<br>Avg. Price: 193K<br>Sales Volume: 137
2015,B14 7,224000,124,Midlands,B14 7<br>Avg. Price: 224K<br>Sales Volume: 124
2015,B15 1,269000,21,Midlands,B15 1<br>Avg. Price: 269K<br>Sales Volume: 21
2015,B15 2,245000,169,Midlands,B15 2<br>Avg. Price: 245K<br>Sales Volume: 169
2015,B15 3,373000,83,Midlands,B15 3<br>Avg. Price: 373K<br>Sales Volume: 83
2015,B16 0,175000,89,Midlands,B16 0<br>Avg. Price: 175K<br>Sales Volume: 89
2015,B16 8,166000,193,Midlands,B16 8<br>Avg. Price: 166K<br>Sales Volume: 193
2015,B16 9,170000,110,Midlands,B16 9<br>Avg. Price: 170K<br>Sales Volume: 110
2015,B17 0,245000,197,Midlands,B17 0<br>Avg. Price: 245K<br>Sales Volume: 197
2015,B17 8,318000,122,Midlands,B17 8<br>Avg. Price: 318K<br>Sales Volume: 122
2015,B17 9,282000,229,Midlands,B17 9<br>Avg. Price: 282K<br>Sales Volume: 229
2015,B18 4,83000,28,Midlands,B18 4<br>Avg. Price: 83K<br>Sales Volume: 28
2015,B18 5,108000,37,Midlands,B18 5<br>Avg. Price: 108K<br>Sales Volume: 37
2015,B18 6,177000,73,Midlands,B18 6<br>Avg. Price: 177K<br>Sales Volume: 73
2015,B18 7,104000,20,Midlands,B18 7<br>Avg. Price: 104K<br>Sales Volume: 20
2015,B19 1,106000,34,Midlands,B19 1<br>Avg. Price: 106K<br>Sales Volume: 34
2015,B19 2,121000,78,Midlands,B19 2<br>Avg. Price: 121K<br>Sales Volume: 78
2015,B19 3,98000,12,Midlands,B19 3<br>Avg. Price: 98K<br>Sales Volume: 12
2015,B2 4,143000,11,Midlands,B2 4<br>Avg. Price: 143K<br>Sales Volume: 11
2015,B2 5,130000,20,Midlands,B2 5<br>Avg. Price: 130K<br>Sales Volume: 20
2015,B20 1,201000,64,Midlands,B20 1<br>Avg. Price: 201K<br>Sales Volume: 64
2015,B20 2,156000,94,Midlands,B20 2<br>Avg. Price: 156K<br>Sales Volume: 94
2015,B20 3,124000,89,Midlands,B20 3<br>Avg. Price: 124K<br>Sales Volume: 89
2015,B21 0,98000,72,Midlands,B21 0<br>Avg. Price: 98K<br>Sales Volume: 72
2015,B21 8,106000,78,Midlands,B21 8<br>Avg. Price: 106K<br>Sales Volume: 78
2015,B21 9,117000,53,Midlands,B21 9<br>Avg. Price: 117K<br>Sales Volume: 53
2015,B23 5,140000,253,Midlands,B23 5<br>Avg. Price: 140K<br>Sales Volume: 253
2015,B23 6,112000,188,Midlands,B23 6<br>Avg. Price: 112K<br>Sales Volume: 188
2015,B23 7,112000,219,Midlands,B23 7<br>Avg. Price: 112K<br>Sales Volume: 219
2015,B24 0,165000,169,Midlands,B24 0<br>Avg. Price: 165K<br>Sales Volume: 169
2015,B24 8,121000,90,Midlands,B24 8<br>Avg. Price: 121K<br>Sales Volume: 90
2015,B24 9,137000,156,Midlands,B24 9<br>Avg. Price: 137K<br>Sales Volume: 156
2015,B25 8,131000,205,Midlands,B25 8<br>Avg. Price: 131K<br>Sales Volume: 205
2015,B26 1,148000,173,Midlands,B26 1<br>Avg. Price: 148K<br>Sales Volume: 173
2015,B26 2,142000,175,Midlands,B26 2<br>Avg. Price: 142K<br>Sales Volume: 175
2015,B26 3,151000,208,Midlands,B26 3<br>Avg. Price: 151K<br>Sales Volume: 208
2015,B27 6,165000,121,Midlands,B27 6<br>Avg. Price: 165K<br>Sales Volume: 121
2015,B27 7,133000,180,Midlands,B27 7<br>Avg. Price: 133K<br>Sales Volume: 180
2015,B28 0,200000,231,Midlands,B28 0<br>Avg. Price: 200K<br>Sales Volume: 231
2015,B28 8,186000,127,Midlands,B28 8<br>Avg. Price: 186K<br>Sales Volume: 127
2015,B28 9,175000,110,Midlands,B28 9<br>Avg. Price: 175K<br>Sales Volume: 110
2015,B29 4,226000,69,Midlands,B29 4<br>Avg. Price: 226K<br>Sales Volume: 69
2015,B29 5,117000,143,Midlands,B29 5<br>Avg. Price: 117K<br>Sales Volume: 143
2015,B29 6,191000,218,Midlands,B29 6<br>Avg. Price: 191K<br>Sales Volume: 218
2015,B29 7,231000,186,Midlands,B29 7<br>Avg. Price: 231K<br>Sales Volume: 186
2015,B3 1,186000,136,Midlands,B3 1<br>Avg. Price: 186K<br>Sales Volume: 136
2015,B3 2,119000,10,Midlands,B3 2<br>Avg. Price: 119K<br>Sales Volume: 10
2015,B30 1,238000,148,Midlands,B30 1<br>Avg. Price: 238K<br>Sales Volume: 148
2015,B30 2,171000,193,Midlands,B30 2<br>Avg. Price: 171K<br>Sales Volume: 193
2015,B30 3,145000,135,Midlands,B30 3<br>Avg. Price: 145K<br>Sales Volume: 135
2015,B31 1,144000,162,Midlands,B31 1<br>Avg. Price: 144K<br>Sales Volume: 162
2015,B31 2,202000,237,Midlands,B31 2<br>Avg. Price: 202K<br>Sales Volume: 237
2015,B31 3,126000,162,Midlands,B31 3<br>Avg. Price: 126K<br>Sales Volume: 162
2015,B31 4,126000,152,Midlands,B31 4<br>Avg. Price: 126K<br>Sales Volume: 152
2015,B31 5,146000,215,Midlands,B31 5<br>Avg. Price: 146K<br>Sales Volume: 215
2015,B32 1,148000,135,Midlands,B32 1<br>Avg. Price: 148K<br>Sales Volume: 135
2015,B32 2,163000,177,Midlands,B32 2<br>Avg. Price: 163K<br>Sales Volume: 177
2015,B32 3,115000,123,Midlands,B32 3<br>Avg. Price: 115K<br>Sales Volume: 123
2015,B32 4,112000,49,Midlands,B32 4<br>Avg. Price: 112K<br>Sales Volume: 49
2015,B33 0,113000,121,Midlands,B33 0<br>Avg. Price: 113K<br>Sales Volume: 121
2015,B33 8,132000,119,Midlands,B33 8<br>Avg. Price: 132K<br>Sales Volume: 119
2015,B33 9,105000,155,Midlands,B33 9<br>Avg. Price: 105K<br>Sales Volume: 155
2015,B34 6,130000,131,Midlands,B34 6<br>Avg. Price: 130K<br>Sales Volume: 131
2015,B34 7,115000,93,Midlands,B34 7<br>Avg. Price: 115K<br>Sales Volume: 93
2015,B35 6,112000,35,Midlands,B35 6<br>Avg. Price: 112K<br>Sales Volume: 35
